penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
4195575,1,tidak layak,wirausaha,Sarjana,27,0
3349916,1,layak,tidak bekerja,SMA,1,0
3425920,4,sederhana,petani,SMP,20,0
1968616,4,sederhana,tidak bekerja,SMA,28,1
1023275,5,tidak layak,tidak bekerja,SD,28,1
2139664,1,layak,karyawan,Sarjana,5,0
1679290,5,sederhana,wirausaha,Sarjana,26,0
1441904,3,sederhana,tidak bekerja,SMA,27,1
3732481,1,tidak layak,wirausaha,SMA,7,0
3930098,5,layak,petani,Sarjana,21,0
1564685,3,layak,petani,Diploma,17,0
4974680,4,tidak layak,tidak bekerja,SMA,28,0
2068632,4,tidak layak,buruh harian,SMP,9,0
1845474,5,sederhana,buruh harian,SD,16,1
1484410,3,tidak layak,petani,SMA,22,1
3329701,0,layak,karyawan,SD,20,0
1753315,4,sederhana,tidak bekerja,SMP,16,1
2766891,3,layak,petani,Diploma,10,0
2135964,5,tidak layak,petani,SMA,13,0
3155145,2,sederhana,wirausaha,Sarjana,10,0
1959744,3,tidak layak,petani,SMP,18,1
2660099,2,sederhana,buruh harian,SMP,15,0
1573189,4,tidak layak,petani,Diploma,4,1
2635288,2,layak,karyawan,SMA,26,0
1961703,2,tidak layak,buruh harian,SMP,5,1
2815111,2,sederhana,buruh harian,Diploma,8,0
2656671,0,tidak layak,PNS,SMP,24,0
1912826,2,tidak layak,tidak bekerja,SD,24,1
1790141,4,sederhana,tidak bekerja,SMA,6,1
4738006,3,layak,PNS,SMA,6,0
1559723,0,layak,petani,SMP,1,0
1994170,3,tidak layak,petani,SMA,14,1
1028625,5,tidak layak,petani,Sarjana,12,1
4380355,3,sederhana,petani,SMA,19,0
1871808,0,layak,petani,SD,17,0
1404772,5,tidak layak,buruh harian,SMP,20,1
3667088,1,tidak layak,petani,SD,4,0
1422381,4,sederhana,tidak bekerja,SMP,9,1
1087955,4,tidak layak,petani,SD,20,1
1780926,5,sederhana,petani,SMA,6,1
1389954,3,tidak layak,buruh harian,Diploma,6,1
2863236,1,tidak layak,PNS,SD,18,0
1076077,4,sederhana,tidak bekerja,Diploma,21,1
1996107,3,layak,karyawan,SD,28,0
4704980,1,layak,tidak bekerja,SMP,10,0
3565618,2,sederhana,buruh harian,SD,4,0
1188456,5,sederhana,tidak bekerja,SMA,9,1
4135812,2,sederhana,karyawan,SMP,12,0
3933021,2,sederhana,karyawan,SMP,1,0
3539784,4,sederhana,wirausaha,SMA,16,0
1639282,2,tidak layak,buruh harian,SMP,16,1
1609996,3,layak,petani,SMA,22,0
1444191,5,tidak layak,tidak bekerja,SMP,28,1
1404772,5,tidak layak,buruh harian,SMP,20,1
1179830,5,layak,PNS,SMA,21,0
1371233,2,tidak layak,buruh harian,SMA,24,1
1780641,5,sederhana,petani,SMP,2,1
1809178,5,sederhana,buruh harian,SMP,29,1
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1573189,4,tidak layak,petani,Diploma,4,1
1341207,5,tidak layak,buruh harian,Sarjana,24,1
1176076,0,layak,PNS,SMP,4,0
1572735,5,sederhana,buruh harian,SMA,7,1
2504384,2,tidak layak,tidak bekerja,Sarjana,29,0
4119940,4,tidak layak,tidak bekerja,SMP,16,0
2590963,2,layak,wirausaha,SMP,14,0
1345266,4,sederhana,petani,SD,8,1
1805497,4,tidak layak,petani,SMP,17,1
1063037,4,tidak layak,buruh harian,SD,21,1
1622605,2,sederhana,buruh harian,SD,5,1
1116492,5,tidak layak,buruh harian,SMA,17,1
1729497,3,tidak layak,tidak bekerja,SMA,7,1
1703650,2,sederhana,buruh harian,SMP,3,1
2170439,1,tidak layak,petani,SMA,16,0
1694780,4,sederhana,tidak bekerja,SD,1,1
1036321,5,sederhana,buruh harian,SMA,24,1
1000126,4,sederhana,buruh harian,SMA,22,1
2302887,5,sederhana,PNS,SD,2,0
4317564,5,tidak layak,karyawan,SD,23,0
3087258,5,layak,karyawan,SMA,28,0
3865899,3,layak,wirausaha,SMP,10,0
4260521,3,sederhana,PNS,SD,2,0
3774825,2,layak,PNS,SD,8,0
1700336,5,tidak layak,buruh harian,SMA,5,1
1803692,4,sederhana,karyawan,Diploma,29,0
3605831,1,tidak layak,karyawan,Diploma,19,0
4372455,3,sederhana,karyawan,SMA,29,0
1006949,3,tidak layak,karyawan,SMA,11,0
1815131,4,sederhana,petani,SMA,1,1
2591961,5,tidak layak,tidak bekerja,SD,27,0
2892064,4,sederhana,PNS,SD,14,0
1698956,3,sederhana,petani,SMA,14,1
2892064,4,sederhana,PNS,SD,14,0
2204565,2,sederhana,buruh harian,SMP,4,0
1073997,3,tidak layak,petani,SMP,14,1
1964918,5,tidak layak,petani,SD,24,1
1800101,3,tidak layak,wirausaha,SD,3,0
1591652,2,tidak layak,petani,SD,2,1
1188456,5,sederhana,tidak bekerja,SMA,9,1
1698956,3,sederhana,petani,SMA,14,1
1516409,3,tidak layak,buruh harian,SMA,21,1
1914032,3,sederhana,petani,SD,24,1
4454715,3,tidak layak,karyawan,SD,12,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
2079111,4,layak,buruh harian,SD,5,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
4347769,4,layak,wirausaha,Sarjana,2,0
2679748,3,tidak layak,PNS,Sarjana,23,0
1280466,5,tidak layak,buruh harian,SD,17,1
4521441,3,tidak layak,karyawan,SMA,21,0
1073869,4,tidak layak,buruh harian,SMA,7,1
1924133,3,tidak layak,tidak bekerja,Diploma,22,1
1924044,2,sederhana,tidak bekerja,SMP,5,1
1568302,3,tidak layak,tidak bekerja,SD,16,1
3373139,1,tidak layak,karyawan,SMA,14,0
3577855,0,sederhana,karyawan,Sarjana,29,0
1845474,5,sederhana,buruh harian,SD,16,1
2156083,5,layak,PNS,Sarjana,27,0
1260910,1,tidak layak,buruh harian,SD,20,0
4279269,3,tidak layak,PNS,SMA,18,0
1280466,5,tidak layak,buruh harian,SD,17,1
1791743,4,tidak layak,tidak bekerja,SMA,4,1
4562737,1,tidak layak,petani,SMA,2,0
4198649,4,sederhana,petani,SMP,24,0
1549239,1,layak,buruh harian,SMP,29,0
1943793,3,sederhana,tidak bekerja,SD,3,1
1554399,4,tidak layak,buruh harian,SMA,24,1
2570006,0,layak,buruh harian,SD,8,0
3281608,1,tidak layak,tidak bekerja,SMP,4,0
4049851,2,sederhana,wirausaha,SMA,7,0
2681076,3,layak,PNS,SMP,9,0
1575919,2,sederhana,buruh harian,SMA,7,1
1824690,2,tidak layak,petani,Diploma,24,1
1698956,3,sederhana,petani,SMA,14,1
1845633,2,sederhana,buruh harian,SMP,1,1
1790141,4,sederhana,tidak bekerja,SMA,6,1
1793719,4,sederhana,buruh harian,Sarjana,18,1
1647341,3,tidak layak,tidak bekerja,SMP,29,1
1876110,4,sederhana,buruh harian,SMA,21,1
2852610,3,layak,buruh harian,SD,25,0
3218820,4,layak,buruh harian,SMP,24,0
1613859,0,sederhana,petani,SMP,11,0
4611646,3,layak,petani,SD,20,0
2417616,0,sederhana,PNS,SMP,23,0
1791971,1,sederhana,buruh harian,Diploma,7,0
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1850350,3,sederhana,tidak bekerja,SMP,29,1
3090784,0,tidak layak,buruh harian,SMA,18,0
2807610,4,sederhana,petani,SD,19,0
1294746,5,tidak layak,karyawan,SD,6,0
1466152,2,tidak layak,tidak bekerja,SD,2,1
1394540,3,tidak layak,petani,SMP,29,1
4205228,3,sederhana,wirausaha,SMA,16,0
4403530,2,sederhana,wirausaha,SD,18,0
1191232,5,sederhana,buruh harian,SD,16,1
1527035,1,layak,PNS,SD,23,0
1115359,4,tidak layak,buruh harian,SMP,15,1
1904098,4,tidak layak,petani,SD,4,1
1118834,4,layak,buruh harian,SMP,1,0
2424945,2,layak,buruh harian,Sarjana,1,0
1959744,3,tidak layak,petani,SMP,18,1
1694892,2,tidak layak,tidak bekerja,SMA,17,1
3517334,4,tidak layak,karyawan,SMA,11,0
1742296,0,sederhana,karyawan,SMA,7,0
4912305,0,tidak layak,karyawan,SMP,29,0
1488011,2,tidak layak,tidak bekerja,Sarjana,9,1
1986753,5,tidak layak,petani,SMP,23,1
4909157,5,sederhana,PNS,SD,14,0
3878117,5,sederhana,buruh harian,Sarjana,3,0
1260910,1,tidak layak,buruh harian,SD,20,0
1639282,2,tidak layak,buruh harian,SMP,16,1
3273958,1,sederhana,tidak bekerja,SMP,29,0
1783066,4,tidak layak,petani,SD,17,1
4386501,0,tidak layak,petani,Diploma,19,0
1615650,5,layak,buruh harian,SD,18,0
1158588,2,sederhana,tidak bekerja,SMA,16,1
1065725,5,sederhana,tidak bekerja,SMP,21,1
1228576,3,tidak layak,karyawan,SMA,5,0
1547993,2,tidak layak,buruh harian,SMP,21,1
3053490,2,layak,petani,SMP,17,0
1133554,2,sederhana,buruh harian,SD,21,1
2297638,2,layak,petani,SMP,21,0
2255516,4,sederhana,tidak bekerja,SMA,1,0
1147443,0,sederhana,PNS,SD,3,0
4380405,3,tidak layak,PNS,SMA,22,0
1278167,5,tidak layak,buruh harian,SMP,24,1
1924618,5,sederhana,buruh harian,SMA,11,1
1747419,4,sederhana,petani,SD,16,1
3245218,3,tidak layak,PNS,SMP,21,0
1845474,5,sederhana,buruh harian,SD,16,1
3685747,5,sederhana,petani,SMA,16,0
2268300,5,layak,PNS,SMP,25,0
2352564,2,tidak layak,PNS,SMA,28,0
4575168,2,sederhana,PNS,SD,3,0
1624771,4,sederhana,buruh harian,SMA,15,1
1478007,4,tidak layak,petani,SMA,9,1
3823099,2,layak,karyawan,SMA,12,0
2192931,3,sederhana,wirausaha,SMP,17,0
3053490,2,layak,petani,SMP,17,0
3932235,1,layak,wirausaha,SD,5,0
1026734,4,sederhana,buruh harian,SMP,29,1
1780641,5,sederhana,petani,SMP,2,1
2692743,1,tidak layak,petani,SMP,26,0
4049851,2,sederhana,wirausaha,SMA,7,0
1924044,2,sederhana,tidak bekerja,SMP,5,1
1795600,4,tidak layak,buruh harian,SMP,1,1
3446459,3,layak,karyawan,SD,14,0
4402337,1,tidak layak,wirausaha,Diploma,20,0
1389593,4,sederhana,tidak bekerja,SD,23,1
1959744,3,tidak layak,petani,SMP,18,1
1027712,4,sederhana,tidak bekerja,SD,15,1
1964918,5,tidak layak,petani,SD,24,1
1116492,5,tidak layak,buruh harian,SMA,17,1
1067661,2,tidak layak,karyawan,SMA,17,0
4190914,4,layak,petani,Sarjana,12,0
1491450,5,tidak layak,petani,SMA,15,1
1703650,2,sederhana,buruh harian,SMP,3,1
1554399,4,tidak layak,buruh harian,SMA,24,1
3651888,1,layak,PNS,SMA,9,0
2423286,5,sederhana,karyawan,SD,6,0
1632543,2,sederhana,tidak bekerja,SMP,5,1
1251351,2,layak,tidak bekerja,SMP,2,0
1051226,1,tidak layak,petani,SMA,21,0
4138145,1,layak,PNS,Sarjana,1,0
3148091,0,layak,PNS,Sarjana,29,0
3825104,3,layak,karyawan,SD,5,0
1328821,4,sederhana,buruh harian,SD,19,1
3903633,1,tidak layak,wirausaha,SMP,6,0
1805889,5,sederhana,petani,SD,1,1
4263050,3,sederhana,wirausaha,SD,29,0
1491450,5,tidak layak,petani,SMA,15,1
3762174,0,sederhana,karyawan,Diploma,28,0
1422381,4,sederhana,tidak bekerja,SMP,9,1
2472542,0,tidak layak,petani,Sarjana,25,0
1390719,2,tidak layak,tidak bekerja,SD,1,1
1952246,4,tidak layak,petani,SMP,23,1
2093609,1,tidak layak,tidak bekerja,SD,16,0
1884377,1,layak,wirausaha,SD,27,0
1466152,2,tidak layak,tidak bekerja,SD,2,1
2518087,3,layak,buruh harian,Sarjana,12,0
1196769,3,tidak layak,petani,SMP,7,1
1239968,2,sederhana,petani,SD,14,1
1415384,5,tidak layak,buruh harian,SMA,11,1
1825816,3,tidak layak,buruh harian,SD,21,1
3768307,0,sederhana,karyawan,SMA,6,0
4789137,4,layak,tidak bekerja,SMP,4,0
1017297,2,layak,tidak bekerja,SMP,16,0
1863349,4,sederhana,buruh harian,Diploma,19,1
2884276,0,sederhana,karyawan,SMA,26,0
1298512,4,tidak layak,tidak bekerja,Diploma,19,1
1497562,4,sederhana,petani,SMA,20,1
1341207,5,tidak layak,buruh harian,Sarjana,24,1
1768734,5,sederhana,buruh harian,SMP,24,1
4803184,2,layak,karyawan,SMA,23,0
1857342,2,layak,PNS,SMP,25,0
1116381,5,sederhana,buruh harian,Diploma,20,1
1604365,4,layak,petani,Sarjana,15,0
4388445,0,layak,buruh harian,SD,29,0
1681669,3,sederhana,petani,SMA,3,1
1437625,4,sederhana,buruh harian,SMP,22,1
1304224,0,sederhana,tidak bekerja,SMA,12,0
3300119,2,tidak layak,PNS,Diploma,15,0
3937629,2,layak,tidak bekerja,Sarjana,24,0
2082660,3,tidak layak,wirausaha,SMA,19,0
1282272,3,sederhana,petani,SMA,3,1
1932883,3,tidak layak,tidak bekerja,SMA,6,1
1147718,3,sederhana,petani,Diploma,27,1
1896816,1,sederhana,karyawan,SMA,9,0
3709532,0,sederhana,petani,SD,21,0
1803591,1,sederhana,petani,SMA,24,0
1187771,4,sederhana,buruh harian,Sarjana,25,1
1747419,4,sederhana,petani,SD,16,1
2044257,5,sederhana,petani,SMP,10,0
3850171,3,sederhana,PNS,SD,11,0
2195885,2,layak,buruh harian,SMP,28,0
1630265,2,tidak layak,PNS,SMA,22,0
1865139,4,sederhana,petani,SMA,26,1
2531266,2,sederhana,buruh harian,SMP,20,0
2242845,2,tidak layak,tidak bekerja,SD,24,0
3092101,1,tidak layak,buruh harian,SMA,2,0
1678841,5,tidak layak,petani,SMA,27,1
1805889,5,sederhana,petani,SD,1,1
1796657,2,sederhana,tidak bekerja,Diploma,1,1
1568302,3,tidak layak,tidak bekerja,SD,16,1
1772800,0,layak,wirausaha,SD,7,0
1023275,5,tidak layak,tidak bekerja,SD,28,1
3129885,3,sederhana,tidak bekerja,SMP,6,0
1504999,4,layak,buruh harian,SMA,3,0
1305062,0,layak,buruh harian,Sarjana,7,0
1196769,3,tidak layak,petani,SMP,7,1
1622605,2,sederhana,buruh harian,SD,5,1
1941768,2,sederhana,tidak bekerja,SMA,12,1
1460494,0,tidak layak,wirausaha,SMA,5,0
2135564,4,sederhana,tidak bekerja,SMP,18,0
1227897,2,sederhana,tidak bekerja,SD,5,1
1542015,5,sederhana,petani,SMA,23,1
1929168,3,tidak layak,tidak bekerja,Sarjana,9,1
2704581,4,layak,PNS,Diploma,25,0
4101360,2,sederhana,petani,SD,18,0
3129593,5,tidak layak,PNS,SMA,16,0
2999652,3,layak,karyawan,Sarjana,5,0
1874371,0,sederhana,PNS,SMA,24,0
2094979,2,tidak layak,petani,SMA,3,0
1136330,2,sederhana,wirausaha,Sarjana,27,0
3006342,4,tidak layak,PNS,Sarjana,24,0
1747419,4,sederhana,petani,SD,16,1
4759586,3,tidak layak,buruh harian,SD,23,0
1065725,5,sederhana,tidak bekerja,SMP,21,1
2808286,2,layak,PNS,SMP,22,0
1066234,4,tidak layak,tidak bekerja,Sarjana,23,1
1715080,3,tidak layak,buruh harian,SD,13,1
1675510,2,tidak layak,petani,SD,12,1
2151550,0,sederhana,petani,Diploma,24,0
1079083,1,layak,buruh harian,SMP,14,0
2778226,2,tidak layak,wirausaha,Diploma,26,0
4851431,1,sederhana,petani,SD,21,0
1729903,5,tidak layak,buruh harian,Sarjana,14,1
1445101,2,tidak layak,buruh harian,SMP,24,1
1060545,5,tidak layak,tidak bekerja,SD,27,1
1671009,5,sederhana,buruh harian,SMA,17,1
1914032,3,sederhana,petani,SD,24,1
1156498,5,sederhana,tidak bekerja,SMA,22,1
4181915,3,sederhana,PNS,SD,19,0
1379989,4,sederhana,buruh harian,SD,3,1
1850350,3,sederhana,tidak bekerja,SMP,29,1
1527035,1,layak,PNS,SD,23,0
1605409,1,tidak layak,tidak bekerja,SD,25,0
1278167,5,tidak layak,buruh harian,SMP,24,1
1863561,1,tidak layak,karyawan,Sarjana,28,0
3983241,2,sederhana,tidak bekerja,SMA,2,0
1933688,2,layak,wirausaha,Diploma,15,0
4655220,4,sederhana,PNS,SMP,17,0
2719014,3,layak,petani,SD,14,0
3738421,2,tidak layak,petani,Sarjana,23,0
4698557,3,tidak layak,wirausaha,Sarjana,5,0
1698002,3,sederhana,buruh harian,SMA,26,1
3383129,2,tidak layak,tidak bekerja,SMA,23,0
2399872,4,layak,PNS,Sarjana,12,0
4882149,1,layak,tidak bekerja,SMA,28,0
1729903,5,tidak layak,buruh harian,Sarjana,14,1
4068893,5,layak,karyawan,SMP,14,0
2107054,3,tidak layak,wirausaha,SD,3,0
3398606,1,layak,PNS,SMA,18,0
2531191,5,sederhana,wirausaha,SMP,9,0
1863349,4,sederhana,buruh harian,Diploma,19,1
3382347,5,sederhana,buruh harian,Sarjana,14,0
1572735,5,sederhana,buruh harian,SMA,7,1
3381028,5,layak,petani,SD,29,0
1392136,1,sederhana,buruh harian,SD,16,0
1841531,2,sederhana,petani,Sarjana,22,1
1748013,4,tidak layak,petani,SMA,23,1
1863663,5,tidak layak,petani,Diploma,22,1
1317537,3,sederhana,petani,SD,6,1
3299484,3,layak,buruh harian,SMP,23,0
1404772,5,tidak layak,buruh harian,SMP,20,1
2972990,2,layak,petani,SMP,25,0
4066983,1,sederhana,PNS,SD,2,0
2752683,2,sederhana,buruh harian,SMA,14,0
1863349,4,sederhana,buruh harian,Diploma,19,1
2367223,3,tidak layak,wirausaha,SD,2,0
1441904,3,sederhana,tidak bekerja,SMA,27,1
1036321,5,sederhana,buruh harian,SMA,24,1
1729497,3,tidak layak,tidak bekerja,SMA,7,1
2873421,2,sederhana,buruh harian,SMA,18,0
1750865,3,layak,buruh harian,SMP,24,0
4239536,2,sederhana,PNS,Diploma,13,0
1874371,0,sederhana,PNS,SMA,24,0
1073997,3,tidak layak,petani,SMP,14,1
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1608746,5,tidak layak,buruh harian,SD,10,1
4012359,0,tidak layak,PNS,Diploma,13,0
1845633,2,sederhana,buruh harian,SMP,1,1
1654811,3,sederhana,petani,SMP,2,1
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1924618,5,sederhana,buruh harian,SMA,11,1
4562613,0,sederhana,PNS,SMP,7,0
1947609,1,tidak layak,tidak bekerja,SD,16,0
1146470,2,tidak layak,tidak bekerja,SMA,21,1
3421212,4,tidak layak,petani,SMA,24,0
4070771,3,layak,buruh harian,SD,16,0
3892478,1,tidak layak,PNS,SMP,23,0
1826196,3,tidak layak,wirausaha,SMA,29,0
1824690,2,tidak layak,petani,Diploma,24,1
1912727,2,tidak layak,buruh harian,Sarjana,8,1
1087955,4,tidak layak,petani,SD,20,1
1575919,2,sederhana,buruh harian,SMA,7,1
1282272,3,sederhana,petani,SMA,3,1
1124123,5,tidak layak,petani,SMP,15,1
1647341,3,tidak layak,tidak bekerja,SMP,29,1
3268115,0,tidak layak,petani,SD,22,0
2243131,4,layak,karyawan,SMA,13,0
1422381,4,sederhana,tidak bekerja,SMP,9,1
1873698,0,layak,tidak bekerja,SMA,15,0
1876110,4,sederhana,buruh harian,SMA,21,1
1806741,5,sederhana,buruh harian,SD,14,1
1664076,3,tidak layak,tidak bekerja,SD,11,1
1146470,2,tidak layak,tidak bekerja,SMA,21,1
4157473,4,layak,petani,SMP,16,0
2678050,2,sederhana,PNS,SD,27,0
1144539,4,tidak layak,petani,SD,6,1
1103355,5,tidak layak,petani,Diploma,15,1
2044027,1,sederhana,tidak bekerja,SMA,25,0
1323390,5,tidak layak,petani,Sarjana,13,1
4963735,1,layak,petani,SMA,12,0
4049851,2,sederhana,wirausaha,SMA,7,0
1588158,4,tidak layak,buruh harian,SMA,17,1
1534003,5,tidak layak,tidak bekerja,SMP,22,1
1023429,5,sederhana,tidak bekerja,SMA,9,1
2107955,0,layak,tidak bekerja,Sarjana,10,0
1591652,2,tidak layak,petani,SD,2,1
1317537,3,sederhana,petani,SD,6,1
1431374,2,tidak layak,tidak bekerja,SMA,12,1
1415384,5,tidak layak,buruh harian,SMA,11,1
2815111,2,sederhana,buruh harian,Diploma,8,0
1689944,0,layak,karyawan,SMA,11,0
1237199,5,layak,petani,SMP,26,0
1928479,4,tidak layak,buruh harian,SMP,15,1
3330255,3,sederhana,buruh harian,Diploma,26,0
3646996,2,tidak layak,wirausaha,SMA,3,0
1667689,2,sederhana,buruh harian,SMP,11,1
1308449,2,tidak layak,tidak bekerja,SMA,6,1
1691757,3,layak,tidak bekerja,SMP,15,0
2389959,3,layak,PNS,SMP,16,0
3623722,5,layak,PNS,SMA,20,0
1600530,2,sederhana,buruh harian,Sarjana,4,1
3857261,2,layak,PNS,SMA,22,0
1342786,3,tidak layak,buruh harian,SMA,11,1
3090784,0,tidak layak,buruh harian,SMA,18,0
2840418,2,layak,karyawan,SMA,12,0
1146470,2,tidak layak,tidak bekerja,SMA,21,1
1939903,4,tidak layak,tidak bekerja,SMA,2,1
3117022,0,sederhana,tidak bekerja,Sarjana,24,0
1288859,4,tidak layak,tidak bekerja,SD,24,1
1170102,1,sederhana,petani,SMP,29,0
3709449,0,layak,karyawan,SMA,1,0
1943187,3,tidak layak,petani,SD,29,1
1317428,0,tidak layak,buruh harian,SMP,15,0
3254103,2,tidak layak,petani,SMP,21,0
1575919,2,sederhana,buruh harian,SMA,7,1
2110205,3,tidak layak,wirausaha,SMP,20,0
2581074,3,layak,buruh harian,Sarjana,7,0
1315826,4,tidak layak,buruh harian,SMP,15,1
2504544,4,tidak layak,buruh harian,SMP,13,0
2996170,0,layak,buruh harian,Sarjana,11,0
3183151,0,tidak layak,petani,SD,4,0
4603101,0,tidak layak,wirausaha,SMA,18,0
2713136,0,tidak layak,tidak bekerja,Diploma,27,0
3656138,4,sederhana,wirausaha,SD,7,0
3866757,4,layak,wirausaha,SD,27,0
2726470,5,tidak layak,karyawan,SMA,2,0
1478007,4,tidak layak,petani,SMA,9,1
2411220,5,sederhana,buruh harian,SMP,22,0
2206751,1,tidak layak,petani,Sarjana,13,0
1403322,3,sederhana,buruh harian,SMP,6,1
1568302,3,tidak layak,tidak bekerja,SD,16,1
1952246,4,tidak layak,petani,SMP,23,1
1435477,1,layak,petani,SD,7,0
4416584,3,layak,wirausaha,SMP,18,0
1587100,0,tidak layak,karyawan,Sarjana,1,0
4627447,3,layak,PNS,SD,12,0
4958559,0,sederhana,karyawan,SD,24,0
1187771,4,sederhana,buruh harian,Sarjana,25,1
3887004,1,layak,buruh harian,Diploma,9,0
1393574,3,sederhana,tidak bekerja,SMP,16,1
1959744,3,tidak layak,petani,SMP,18,1
3582117,0,layak,tidak bekerja,SMA,21,0
4126377,0,layak,petani,SMP,16,0
3869106,5,sederhana,wirausaha,Diploma,1,0
1415384,5,tidak layak,buruh harian,SMA,11,1
1475595,4,tidak layak,petani,SD,14,1
1176076,0,layak,PNS,SMP,4,0
1133272,0,sederhana,petani,SMA,3,0
3504659,4,tidak layak,tidak bekerja,SMA,29,0
3864747,1,layak,petani,SD,19,0
4562223,1,sederhana,karyawan,SMP,21,0
1331593,3,sederhana,tidak bekerja,SD,22,1
1330904,5,sederhana,buruh harian,SMA,20,1
1600530,2,sederhana,buruh harian,Sarjana,4,1
1298512,4,tidak layak,tidak bekerja,Diploma,19,1
1441904,3,sederhana,tidak bekerja,SMA,27,1
1967561,3,tidak layak,tidak bekerja,Diploma,29,1
1116492,5,tidak layak,buruh harian,SMA,17,1
1815131,4,sederhana,petani,SMA,1,1
1231915,5,sederhana,tidak bekerja,SMP,3,1
1912826,2,tidak layak,tidak bekerja,SD,24,1
3577855,0,sederhana,karyawan,Sarjana,29,0
1769598,5,sederhana,tidak bekerja,SMP,8,1
4362551,0,sederhana,wirausaha,Sarjana,18,0
1327069,4,sederhana,wirausaha,Diploma,5,0
1311955,5,tidak layak,tidak bekerja,SMA,29,1
1917040,3,tidak layak,tidak bekerja,SMA,14,1
2442721,2,sederhana,petani,SD,11,0
2424945,2,layak,buruh harian,Sarjana,1,0
4005334,0,sederhana,PNS,Diploma,4,0
4576511,5,layak,karyawan,Sarjana,16,0
2892064,4,sederhana,PNS,SD,14,0
3229655,4,layak,PNS,SMA,20,0
1573189,4,tidak layak,petani,Diploma,4,1
1116492,5,tidak layak,buruh harian,SMA,17,1
1771148,5,tidak layak,petani,SD,11,1
1852746,4,sederhana,tidak bekerja,SD,15,1
1190706,5,tidak layak,tidak bekerja,SD,21,1
1547993,2,tidak layak,buruh harian,SMP,21,1
1753704,5,tidak layak,buruh harian,SD,20,1
3964391,2,layak,petani,Diploma,17,0
1028625,5,tidak layak,petani,Sarjana,12,1
2038336,1,tidak layak,petani,SD,22,0
1755678,5,sederhana,petani,SMP,16,1
1403322,3,sederhana,buruh harian,SMP,6,1
4647371,0,tidak layak,karyawan,Sarjana,25,0
1288316,2,layak,tidak bekerja,SMA,6,0
3181906,0,sederhana,petani,SMP,13,0
1403081,5,sederhana,petani,Sarjana,13,1
2840418,2,layak,karyawan,SMA,12,0
1805497,4,tidak layak,petani,SMP,17,1
1705552,2,tidak layak,buruh harian,SMP,1,1
1146470,2,tidak layak,tidak bekerja,SMA,21,1
1250875,5,sederhana,PNS,SMP,6,0
1231915,5,sederhana,tidak bekerja,SMP,3,1
1854016,2,tidak layak,petani,SD,8,1
3787810,5,sederhana,buruh harian,SMP,28,0
1795600,4,tidak layak,buruh harian,SMP,1,1
1917040,3,tidak layak,tidak bekerja,SMA,14,1
1907425,2,layak,buruh harian,SMA,20,0
3229655,4,layak,PNS,SMA,20,0
1932817,5,tidak layak,tidak bekerja,Diploma,5,1
1796657,2,sederhana,tidak bekerja,Diploma,1,1
2236530,1,sederhana,buruh harian,SMP,26,0
1960612,5,sederhana,petani,SMP,8,1
1461243,3,tidak layak,petani,SD,20,1
1871808,0,layak,petani,SD,17,0
1329365,4,sederhana,petani,SD,24,1
4753836,1,sederhana,PNS,Sarjana,1,0
3213573,2,layak,karyawan,SD,16,0
1953277,5,tidak layak,buruh harian,Diploma,4,1
1484410,3,tidak layak,petani,SMA,22,1
1076077,4,sederhana,tidak bekerja,Diploma,21,1
1854016,2,tidak layak,petani,SD,8,1
4948875,2,layak,petani,Sarjana,10,0
1912826,2,tidak layak,tidak bekerja,SD,24,1
1466152,2,tidak layak,tidak bekerja,SD,2,1
2558242,3,tidak layak,tidak bekerja,SMA,18,0
1317537,3,sederhana,petani,SD,6,1
1622605,2,sederhana,buruh harian,SD,5,1
1345266,4,sederhana,petani,SD,8,1
4594058,0,layak,petani,SMA,4,0
1796657,2,sederhana,tidak bekerja,Diploma,1,1
4157903,3,tidak layak,petani,Diploma,4,0
1158588,2,sederhana,tidak bekerja,SMA,16,1
1910681,3,tidak layak,petani,SD,21,1
1125991,3,tidak layak,tidak bekerja,SD,28,1
1845633,2,sederhana,buruh harian,SMP,1,1
1838003,2,sederhana,tidak bekerja,SD,15,1
3434206,4,layak,karyawan,SMA,6,0
1437625,4,sederhana,buruh harian,SMP,22,1
1747419,4,sederhana,petani,SD,16,1
3075020,1,tidak layak,PNS,Diploma,11,0
1568302,3,tidak layak,tidak bekerja,SD,16,1
1701692,0,sederhana,PNS,SMA,22,0
1344710,5,sederhana,tidak bekerja,SD,19,1
1991469,0,layak,petani,SMA,28,0
1190706,5,tidak layak,tidak bekerja,SD,21,1
1719407,2,sederhana,tidak bekerja,SD,28,1
4470495,2,tidak layak,buruh harian,SMA,6,0
1437625,4,sederhana,buruh harian,SMP,22,1
4325513,3,sederhana,petani,SMA,1,0
2297991,0,layak,buruh harian,SMA,25,0
3313336,2,tidak layak,buruh harian,SMA,16,0
1103355,5,tidak layak,petani,Diploma,15,1
